User_ID,Visit_Date,Traffic_Source,Device,Country,User_Age,Gender,Product_Category,Product_Price,Added_To_Cart,Reached_Checkout,Purchased,Order_Value,Abandoned_Cart
929,2025-10-29 05:46:57.817895,Facebook,Mobile,Pakistan,41,Female,Home,321.18,Yes,No,No,0.0,Yes
930,2025-11-07 05:46:57.817895,Referral,Mobile,Germany,57,Male,Electronics,126.23,No,No,No,0.0,No
931,2025-08-28 05:46:57.817895,Referral,Mobile,Canada,31,Male,Beauty,438.28,No,No,No,0.0,No
932,2025-11-11 05:46:57.817895,Google,Desktop,Pakistan,45,Male,Beauty,368.74,No,No,No,0.0,No
933,2026-01-05 05:46:57.817895,Email,Desktop,Germany,28,Male,Clothing,373.52,No,No,No,0.0,No
934,2025-12-20 05:46:57.817895,Facebook,Mobile,UK,23,Female,Home,498.31,No,No,No,0.0,No
935,2025-12-15 05:46:57.817895,Referral,Mobile,Germany,42,Female,Electronics,403.24,Yes,Yes,Yes,403.24,No
936,2025-11-26 05:46:57.817895,Referral,Mobile,UK,18,Male,Clothing,416.28,Yes,Yes,Yes,416.28,No
937,2026-02-19 05:46:57.817895,Email,Desktop,Pakistan,42,Male,Home,476.19,No,No,No,0.0,No
938,2025-10-25 05:46:57.817895,Google,Mobile,UK,19,Male,Sports,84.06,No,No,No,0.0,No
939,2025-11-11 05:46:57.817895,Facebook,Tablet,Germany,49,Female,Sports,253.89,Yes,No,No,0.0,Yes
940,2026-01-07 05:46:57.817895,Google,Desktop,Canada,30,Male,Clothing,294.48,Yes,Yes,Yes,294.48,No
941,2025-09-19 05:46:57.817895,Google,Mobile,USA,50,Female,Electronics,171.35,No,No,No,0.0,No
942,2026-02-19 05:46:57.817895,Facebook,Mobile,USA,49,Female,Home,421.31,Yes,Yes,Yes,421.31,No
943,2026-02-13 05:46:57.817895,Facebook,Tablet,Canada,41,Female,Sports,383.59,Yes,No,No,0.0,Yes
944,2025-10-07 05:46:57.817895,Referral,Mobile,Australia,44,Female,Sports,363.23,No,No,No,0.0,No
945,2026-01-04 05:46:57.817895,Referral,Mobile,USA,21,Male,Electronics,498.6,Yes,Yes,Yes,498.6,No
946,2025-11-02 05:46:57.817895,Facebook,Mobile,Pakistan,41,Male,Clothing,137.1,No,No,No,0.0,No
947,2026-01-25 05:46:57.817895,Direct,Desktop,Australia,40,Male,Beauty,370.37,No,No,No,0.0,No
948,2025-12-20 05:46:57.817895,Referral,Desktop,Pakistan,46,Female,Home,280.19,Yes,Yes,Yes,280.19,No
949,2025-10-31 05:46:57.817895,Direct,Desktop,Germany,51,Female,Sports,163.36,Yes,Yes,No,0.0,Yes
950,2025-09-12 05:46:57.817895,Facebook,Desktop,Germany,38,Male,Beauty,88.69,Yes,Yes,Yes,88.69,No
951,2025-09-13 05:46:57.817895,Referral,Desktop,Australia,47,Female,Electronics,448.98,Yes,Yes,Yes,448.98,No
952,2025-12-15 05:46:57.817895,Google,Tablet,Australia,43,Female,Clothing,301.77,No,No,No,0.0,No
953,2026-01-11 05:46:57.817895,Facebook,Mobile,Australia,37,Female,Home,414.22,Yes,Yes,Yes,414.22,No
954,2025-10-10 05:46:57.817895,Email,Mobile,Australia,33,Male,Electronics,277.22,Yes,Yes,Yes,277.22,No
955,2025-08-25 05:46:57.817895,Direct,Desktop,UK,20,Male,Clothing,117.79,Yes,No,No,0.0,Yes
956,2025-11-22 05:46:57.817895,Facebook,Desktop,Australia,54,Male,Electronics,175.4,Yes,Yes,Yes,175.4,No
957,2026-01-13 05:46:57.817895,Facebook,Desktop,Australia,57,Female,Sports,196.95,Yes,Yes,No,0.0,Yes
958,2025-10-27 05:46:57.817895,Referral,Mobile,Germany,42,Male,Sports,486.74,No,No,No,0.0,No
959,2025-10-01 05:46:57.817895,Referral,Desktop,Pakistan,40,Male,Beauty,12.76,Yes,Yes,No,0.0,Yes
960,2025-09-30 05:46:57.817895,Referral,Desktop,Germany,18,Male,Electronics,492.98,Yes,Yes,Yes,492.98,No
961,2025-12-28 05:46:57.817895,Email,Mobile,USA,50,Female,Sports,490.43,Yes,No,No,0.0,Yes
962,2026-01-10 05:46:57.817895,Referral,Mobile,UK,32,Female,Clothing,498.11,No,No,No,0.0,No
963,2025-12-02 05:46:57.817895,Facebook,Mobile,UK,34,Female,Beauty,243.53,Yes,Yes,Yes,243.53,No
964,2025-11-09 05:46:57.817895,Referral,Mobile,Pakistan,51,Female,Home,482.27,No,No,No,0.0,No
965,2025-08-27 05:46:57.817895,Google,Mobile,Australia,34,Female,Electronics,203.84,Yes,Yes,Yes,203.84,No
966,2026-02-01 05:46:57.817895,Referral,Mobile,Germany,58,Male,Sports,22.88,No,No,No,0.0,No
967,2026-01-05 05:46:57.817895,Email,Mobile,USA,21,Male,Clothing,119.93,Yes,Yes,No,0.0,Yes
968,2026-02-18 05:46:57.817895,Google,Desktop,Germany,30,Female,Electronics,473.2,No,No,No,0.0,No
969,2025-09-03 05:46:57.817895,Facebook,Desktop,Australia,21,Female,Clothing,16.74,Yes,Yes,Yes,16.74,No
970,2025-08-29 05:46:57.817895,Facebook,Desktop,Australia,24,Male,Beauty,277.54,No,No,No,0.0,No
971,2026-01-22 05:46:57.817895,Direct,Mobile,Canada,26,Female,Sports,47.04,Yes,Yes,Yes,47.04,No
972,2026-01-09 05:46:57.817895,Google,Mobile,Germany,40,Female,Sports,150.33,No,No,No,0.0,No
973,2026-02-12 05:46:57.817895,Direct,Desktop,Pakistan,50,Female,Beauty,53.17,No,No,No,0.0,No
974,2026-01-01 05:46:57.817895,Google,Mobile,Germany,50,Female,Clothing,431.17,Yes,Yes,No,0.0,Yes
975,2025-09-06 05:46:57.817895,Google,Tablet,UK,37,Female,Electronics,299.62,Yes,Yes,Yes,299.62,No
976,2026-02-08 05:46:57.817895,Email,Desktop,USA,21,Male,Clothing,452.03,No,No,No,0.0,No
977,2026-01-01 05:46:57.817895,Direct,Mobile,Pakistan,18,Male,Electronics,347.29,Yes,No,No,0.0,Yes
978,2025-11-16 05:46:57.817895,Email,Tablet,Canada,59,Female,Beauty,485.8,No,No,No,0.0,No
979,2025-10-28 05:46:57.817895,Google,Mobile,USA,51,Female,Home,259.84,Yes,No,No,0.0,Yes
980,2025-10-26 05:46:57.817895,Facebook,Mobile,USA,44,Male,Electronics,322.97,Yes,No,No,0.0,Yes
981,2025-12-03 05:46:57.817895,Google,Desktop,UK,38,Female,Sports,292.39,No,No,No,0.0,No
982,2025-11-05 05:46:57.817895,Email,Mobile,UK,41,Male,Sports,247.29,Yes,No,No,0.0,Yes
983,2025-09-10 05:46:57.817895,Direct,Tablet,UK,32,Female,Sports,424.52,No,No,No,0.0,No
984,2025-09-02 05:46:57.817895,Direct,Mobile,Pakistan,52,Male,Clothing,325.82,No,No,No,0.0,No
985,2026-01-14 05:46:57.817895,Email,Mobile,Germany,42,Male,Clothing,402.64,Yes,No,No,0.0,Yes
986,2026-01-23 05:46:57.817895,Direct,Mobile,USA,26,Female,Clothing,395.32,No,No,No,0.0,No
987,2025-10-01 05:46:57.817895,Referral,Desktop,Germany,34,Female,Sports,103.61,No,No,No,0.0,No
988,2026-02-03 05:46:57.817895,Facebook,Mobile,Germany,38,Male,Electronics,328.58,Yes,No,No,0.0,Yes
989,2025-11-26 05:46:57.817895,Facebook,Mobile,UK,30,Female,Sports,107.83,No,No,No,0.0,No
990,2025-11-27 05:46:57.817895,Facebook,Desktop,Germany,20,Male,Electronics,295.83,Yes,Yes,Yes,295.83,No
991,2025-10-12 05:46:57.817895,Direct,Mobile,USA,21,Female,Clothing,341.94,Yes,Yes,No,0.0,Yes
992,2025-11-01 05:46:57.817895,Direct,Desktop,USA,21,Female,Home,498.65,Yes,No,No,0.0,Yes
993,2025-10-25 05:46:57.817895,Google,Mobile,Australia,45,Female,Clothing,24.97,No,No,No,0.0,No
994,2026-02-18 05:46:57.817895,Google,Desktop,Canada,24,Male,Beauty,54.71,Yes,Yes,No,0.0,Yes
995,2025-11-10 05:46:57.817895,Facebook,Desktop,Pakistan,43,Male,Electronics,47.74,Yes,Yes,Yes,47.74,No
996,2025-12-19 05:46:57.817895,Referral,Mobile,Germany,28,Female,Home,205.2,Yes,Yes,Yes,205.2,No
997,2025-12-22 05:46:57.817895,Google,Mobile,Pakistan,41,Male,Clothing,412.58,Yes,Yes,Yes,412.58,No
998,2026-01-08 05:46:57.817895,Google,Desktop,Pakistan,27,Female,Home,423.59,No,No,No,0.0,No
999,2026-02-02 05:46:57.817895,Direct,Mobile,Pakistan,54,Male,Sports,371.12,No,No,No,0.0,No
1000,2025-11-08 05:46:57.817895,Referral,Tablet,Australia,30,Female,Electronics,449.47,Yes,Yes,No,0.0,Yes
1001,2025-09-28 05:46:57.817895,Facebook,Mobile,Pakistan,59,Male,Beauty,168.2,Yes,Yes,No,0.0,Yes
1002,2025-08-25 05:46:57.817895,Google,Mobile,Australia,56,Male,Sports,53.2,Yes,Yes,No,0.0,Yes
1003,2025-10-03 05:46:57.817895,Referral,Mobile,USA,36,Male,Home,38.49,Yes,No,No,0.0,Yes
1004,2025-10-27 05:46:57.817895,Referral,Tablet,Germany,36,Male,Clothing,427.55,Yes,No,No,0.0,Yes
1005,2026-01-21 05:46:57.817895,Facebook,Mobile,Australia,29,Male,Electronics,367.91,Yes,No,No,0.0,Yes
1006,2025-10-23 05:46:57.817895,Referral,Desktop,Canada,39,Male,Beauty,352.32,Yes,No,No,0.0,Yes
1007,2025-10-27 05:46:57.817895,Referral,Desktop,Pakistan,54,Female,Clothing,176.44,Yes,Yes,Yes,176.44,No
1008,2025-11-25 05:46:57.817895,Referral,Mobile,Canada,47,Female,Beauty,196.15,Yes,Yes,Yes,196.15,No
1009,2025-11-04 05:46:57.817895,Google,Mobile,USA,29,Male,Electronics,479.48,No,No,No,0.0,No
1010,2025-09-04 05:46:57.817895,Facebook,Desktop,USA,46,Female,Home,41.26,Yes,Yes,Yes,41.26,No
1011,2025-12-07 05:46:57.817895,Referral,Mobile,UK,38,Male,Beauty,389.13,No,No,No,0.0,No
1012,2025-09-07 05:46:57.817895,Referral,Desktop,Pakistan,28,Female,Electronics,161.72,Yes,No,No,0.0,Yes
1013,2025-10-23 05:46:57.817895,Google,Mobile,UK,54,Female,Beauty,29.14,Yes,Yes,Yes,29.14,No
1014,2025-09-23 05:46:57.817895,Facebook,Mobile,Canada,35,Female,Clothing,373.86,Yes,No,No,0.0,Yes
1015,2025-09-28 05:46:57.817895,Direct,Desktop,Germany,44,Female,Beauty,172.15,No,No,No,0.0,No
1016,2026-02-05 05:46:57.817895,Google,Mobile,UK,54,Male,Clothing,363.85,No,No,No,0.0,No
1017,2025-08-29 05:46:57.817895,Facebook,Mobile,USA,29,Female,Clothing,356.75,No,No,No,0.0,No
1018,2025-11-15 05:46:57.817895,Referral,Mobile,Pakistan,40,Female,Electronics,272.05,No,No,No,0.0,No
1019,2025-12-25 05:46:57.817895,Facebook,Mobile,Canada,51,Female,Sports,390.91,Yes,Yes,Yes,390.91,No
1020,2025-11-10 05:46:57.817895,Facebook,Mobile,Australia,55,Male,Beauty,294.71,No,No,No,0.0,No
1021,2026-01-25 05:46:57.817895,Facebook,Desktop,USA,40,Female,Home,150.45,No,No,No,0.0,No
1022,2025-10-25 05:46:57.817895,Direct,Mobile,Australia,42,Male,Clothing,369.72,No,No,No,0.0,No
1023,2026-01-03 05:46:57.817895,Facebook,Mobile,Germany,21,Male,Sports,298.68,No,No,No,0.0,No
1024,2025-11-21 05:46:57.817895,Direct,Desktop,Pakistan,47,Female,Clothing,16.24,No,No,No,0.0,No
1025,2025-10-05 05:46:57.817895,Referral,Mobile,Germany,47,Male,Sports,451.81,Yes,No,No,0.0,Yes
1026,2025-11-21 05:46:57.817895,Direct,Mobile,Germany,30,Female,Sports,277.37,No,No,No,0.0,No
1027,2026-01-17 05:46:57.817895,Referral,Tablet,Pakistan,59,Female,Home,435.63,No,No,No,0.0,No
1028,2025-10-03 05:46:57.817895,Referral,Desktop,Pakistan,31,Female,Sports,442.54,No,No,No,0.0,No
1029,2025-11-04 05:46:57.817895,Direct,Mobile,Australia,25,Female,Home,228.03,Yes,Yes,Yes,228.03,No
1030,2025-10-02 05:46:57.817895,Google,Desktop,Germany,41,Female,Electronics,258.75,Yes,No,No,0.0,Yes
1031,2025-12-06 05:46:57.817895,Email,Mobile,Canada,35,Female,Clothing,213.72,No,No,No,0.0,No
1032,2025-09-07 05:46:57.817895,Facebook,Desktop,Australia,52,Female,Home,230.22,No,No,No,0.0,No
1033,2025-09-25 05:46:57.817895,Email,Mobile,Pakistan,42,Male,Clothing,448.62,No,No,No,0.0,No
1034,2026-02-19 05:46:57.817895,Facebook,Mobile,USA,34,Male,Beauty,396.19,Yes,Yes,Yes,396.19,No
1035,2025-12-27 05:46:57.817895,Facebook,Mobile,Australia,49,Female,Electronics,72.0,No,No,No,0.0,No
1036,2026-02-06 05:46:57.817895,Referral,Mobile,UK,41,Female,Beauty,309.05,Yes,Yes,No,0.0,Yes
1037,2025-11-29 05:46:57.817895,Facebook,Mobile,Canada,24,Male,Beauty,497.99,No,No,No,0.0,No
1038,2025-09-16 05:46:57.817895,Facebook,Tablet,Australia,30,Female,Sports,301.82,Yes,Yes,Yes,301.82,No
1039,2025-10-26 05:46:57.817895,Direct,Mobile,Pakistan,44,Male,Sports,395.08,No,No,No,0.0,No
1040,2026-01-14 05:46:57.817895,Email,Mobile,Pakistan,22,Male,Beauty,386.84,Yes,No,No,0.0,Yes
1041,2026-01-24 05:46:57.817895,Direct,Mobile,Canada,53,Female,Sports,181.66,Yes,Yes,Yes,181.66,No
1042,2026-01-16 05:46:57.817895,Facebook,Mobile,UK,43,Female,Clothing,192.21,Yes,No,No,0.0,Yes
1043,2025-10-16 05:46:57.817895,Referral,Desktop,Australia,59,Male,Sports,364.8,Yes,No,No,0.0,Yes
1044,2025-12-06 05:46:57.817895,Direct,Mobile,Australia,48,Male,Beauty,254.99,No,No,No,0.0,No
1045,2025-12-06 05:46:57.817895,Direct,Mobile,Germany,27,Female,Sports,289.58,No,No,No,0.0,No
1046,2026-02-19 05:46:57.817895,Google,Mobile,USA,43,Female,Sports,359.32,No,No,No,0.0,No
1047,2025-10-02 05:46:57.817895,Facebook,Desktop,Pakistan,39,Male,Home,391.01,Yes,No,No,0.0,Yes
1048,2026-02-19 05:46:57.817895,Referral,Mobile,Australia,29,Male,Home,143.04,No,No,No,0.0,No
1049,2026-01-05 05:46:57.817895,Direct,Mobile,Australia,49,Male,Beauty,81.93,Yes,Yes,Yes,81.93,No
1050,2025-10-30 05:46:57.817895,Direct,Mobile,Australia,44,Female,Clothing,152.98,No,No,No,0.0,No
1051,2026-01-06 05:46:57.817895,Referral,Mobile,UK,50,Female,Electronics,258.69,No,No,No,0.0,No
1052,2026-02-19 05:46:57.817895,Facebook,Mobile,USA,37,Female,Electronics,177.65,Yes,Yes,Yes,177.65,No
1053,2025-10-05 05:46:57.817895,Google,Desktop,Australia,56,Male,Beauty,288.5,Yes,Yes,Yes,288.5,No
1054,2025-09-08 05:46:57.817895,Direct,Desktop,Canada,58,Male,Clothing,36.2,Yes,No,No,0.0,Yes
1055,2025-12-13 05:46:57.817895,Google,Desktop,Pakistan,57,Female,Clothing,259.78,No,No,No,0.0,No
1056,2026-01-28 05:46:57.817895,Email,Mobile,Germany,30,Male,Clothing,190.31,Yes,No,No,0.0,Yes
1057,2025-09-26 05:46:57.817895,Facebook,Mobile,Canada,31,Male,Home,271.99,No,No,No,0.0,No
1058,2026-01-26 05:46:57.817895,Email,Mobile,Pakistan,57,Male,Beauty,217.04,Yes,No,No,0.0,Yes
1059,2026-02-04 05:46:57.817895,Email,Tablet,UK,39,Male,Electronics,149.27,No,No,No,0.0,No
1060,2026-01-28 05:46:57.817895,Email,Mobile,USA,35,Male,Clothing,453.01,No,No,No,0.0,No
1061,2025-10-01 05:46:57.817895,Facebook,Desktop,USA,46,Female,Beauty,100.53,Yes,Yes,Yes,100.53,No
1062,2025-11-29 05:46:57.817895,Facebook,Mobile,Pakistan,33,Female,Electronics,343.87,No,No,No,0.0,No
1063,2026-01-26 05:46:57.817895,Referral,Mobile,Canada,52,Female,Home,463.08,No,No,No,0.0,No
1064,2025-09-26 05:46:57.817895,Google,Mobile,Germany,51,Female,Sports,273.95,No,No,No,0.0,No
1065,2025-11-18 05:46:57.817895,Google,Mobile,UK,20,Female,Electronics,439.44,Yes,Yes,Yes,439.44,No
1066,2025-10-29 05:46:57.817895,Referral,Tablet,Pakistan,21,Male,Electronics,71.18,Yes,No,No,0.0,Yes
1067,2025-09-03 05:46:57.817895,Referral,Tablet,UK,22,Male,Electronics,251.96,Yes,Yes,Yes,251.96,No
1068,2025-08-29 05:46:57.817895,Email,Mobile,USA,27,Male,Sports,233.94,Yes,No,No,0.0,Yes
1069,2025-12-25 05:46:57.817895,Referral,Mobile,Australia,46,Female,Clothing,13.98,Yes,Yes,Yes,13.98,No
1070,2025-11-06 05:46:57.817895,Direct,Tablet,Australia,49,Male,Sports,227.2,Yes,Yes,Yes,227.2,No
1071,2025-11-29 05:46:57.817895,Google,Desktop,Germany,48,Male,Electronics,190.82,No,No,No,0.0,No
1072,2025-12-20 05:46:57.817895,Referral,Mobile,UK,19,Male,Home,338.2,Yes,No,No,0.0,Yes
1073,2025-10-01 05:46:57.817895,Direct,Mobile,Pakistan,29,Female,Electronics,469.78,No,No,No,0.0,No
1074,2026-01-12 05:46:57.817895,Direct,Mobile,Germany,44,Male,Home,52.04,Yes,Yes,Yes,52.04,No
1075,2026-01-30 05:46:57.817895,Direct,Mobile,Canada,22,Male,Beauty,170.46,No,No,No,0.0,No
1076,2025-10-10 05:46:57.817895,Direct,Mobile,Australia,54,Female,Home,227.59,No,No,No,0.0,No
1077,2025-12-11 05:46:57.817895,Email,Mobile,Pakistan,44,Female,Electronics,233.04,Yes,Yes,Yes,233.04,No
1078,2026-02-20 05:46:57.817895,Direct,Mobile,UK,40,Male,Sports,389.66,No,No,No,0.0,No
1079,2025-09-08 05:46:57.817895,Email,Mobile,Germany,50,Female,Electronics,227.26,Yes,No,No,0.0,Yes
1080,2026-01-28 05:46:57.817895,Email,Mobile,Pakistan,21,Male,Electronics,23.31,No,No,No,0.0,No
1081,2026-01-07 05:46:57.817895,Direct,Desktop,Germany,38,Female,Beauty,357.95,Yes,Yes,Yes,357.95,No
1082,2025-08-29 05:46:57.817895,Google,Desktop,Germany,41,Male,Clothing,443.57,Yes,No,No,0.0,Yes
1083,2026-01-28 05:46:57.817895,Direct,Mobile,Germany,48,Male,Electronics,261.81,Yes,No,No,0.0,Yes
1084,2025-10-10 05:46:57.817895,Direct,Tablet,UK,41,Female,Beauty,294.74,Yes,Yes,Yes,294.74,No
1085,2025-10-31 05:46:57.817895,Direct,Tablet,Pakistan,27,Female,Sports,89.84,Yes,Yes,Yes,89.84,No
1086,2025-11-08 05:46:57.817895,Google,Mobile,USA,19,Female,Beauty,118.12,Yes,Yes,Yes,118.12,No
1087,2026-02-13 05:46:57.817895,Facebook,Mobile,USA,48,Female,Beauty,125.23,Yes,Yes,Yes,125.23,No
1088,2026-01-01 05:46:57.817895,Facebook,Desktop,UK,42,Male,Home,221.06,No,No,No,0.0,No
1089,2026-01-26 05:46:57.817895,Email,Desktop,UK,21,Female,Clothing,464.79,Yes,Yes,No,0.0,Yes
1090,2025-11-27 05:46:57.817895,Email,Tablet,Australia,28,Male,Clothing,265.67,Yes,No,No,0.0,Yes
1091,2025-12-17 05:46:57.817895,Google,Desktop,Germany,34,Male,Sports,104.13,Yes,Yes,Yes,104.13,No
1092,2026-02-04 05:46:57.817895,Referral,Desktop,Pakistan,19,Male,Beauty,140.38,No,No,No,0.0,No
1093,2025-09-29 05:46:57.817895,Facebook,Mobile,Pakistan,23,Female,Sports,198.17,Yes,Yes,Yes,198.17,No
1094,2025-09-19 05:46:57.817895,Email,Mobile,Canada,26,Male,Sports,315.4,Yes,Yes,Yes,315.4,No
1095,2025-10-06 05:46:57.817895,Facebook,Mobile,Canada,22,Male,Clothing,225.62,Yes,Yes,Yes,225.62,No
1096,2025-09-20 05:46:57.817895,Google,Mobile,USA,37,Female,Clothing,202.3,Yes,Yes,Yes,202.3,No
1097,2025-11-01 05:46:57.817895,Google,Desktop,Canada,46,Male,Clothing,286.72,Yes,No,No,0.0,Yes
1098,2026-01-19 05:46:57.817895,Referral,Mobile,Canada,38,Male,Electronics,128.5,Yes,Yes,Yes,128.5,No
1099,2025-09-04 05:46:57.817895,Referral,Desktop,USA,26,Male,Beauty,48.66,Yes,Yes,No,0.0,Yes
1100,2025-11-06 05:46:57.817895,Google,Mobile,Australia,45,Female,Sports,21.96,Yes,Yes,Yes,21.96,No
1101,2025-12-06 05:46:57.817895,Email,Mobile,USA,25,Male,Beauty,133.12,Yes,Yes,Yes,133.12,No
1102,2025-10-01 05:46:57.817895,Facebook,Mobile,Canada,48,Male,Sports,54.88,Yes,Yes,Yes,54.88,No
1103,2026-01-05 05:46:57.817895,Direct,Mobile,Pakistan,37,Male,Sports,174.81,Yes,No,No,0.0,Yes
1104,2025-09-16 05:46:57.817895,Referral,Desktop,Canada,44,Female,Sports,388.74,No,No,No,0.0,No
1105,2025-10-10 05:46:57.817895,Direct,Desktop,Germany,25,Female,Sports,360.98,Yes,Yes,Yes,360.98,No
1106,2025-11-22 05:46:57.817895,Email,Tablet,Germany,38,Female,Home,309.35,No,No,No,0.0,No
1107,2025-10-09 05:46:57.817895,Referral,Mobile,Germany,45,Male,Home,427.73,Yes,Yes,Yes,427.73,No
1108,2025-12-09 05:46:57.817895,Direct,Mobile,Australia,40,Male,Electronics,148.21,Yes,Yes,Yes,148.21,No
1109,2026-01-11 05:46:57.817895,Email,Mobile,UK,23,Male,Clothing,443.68,No,No,No,0.0,No
1110,2026-01-12 05:46:57.817895,Facebook,Mobile,Germany,20,Male,Sports,205.63,Yes,Yes,No,0.0,Yes
1111,2025-12-06 05:46:57.817895,Email,Desktop,Pakistan,22,Male,Beauty,206.44,Yes,Yes,No,0.0,Yes
1112,2025-12-13 05:46:57.817895,Referral,Desktop,Australia,26,Female,Home,208.62,Yes,Yes,Yes,208.62,No
1113,2025-12-06 05:46:57.817895,Google,Desktop,UK,24,Male,Clothing,58.07,Yes,Yes,No,0.0,Yes
1114,2025-10-23 05:46:57.817895,Facebook,Mobile,UK,21,Male,Electronics,487.99,No,No,No,0.0,No
1115,2026-02-11 05:46:57.817895,Direct,Desktop,Germany,56,Female,Clothing,77.87,Yes,Yes,Yes,77.87,No
1116,2025-12-02 05:46:57.817895,Referral,Mobile,Canada,22,Female,Sports,177.03,Yes,Yes,Yes,177.03,No
1117,2025-10-31 05:46:57.817895,Google,Desktop,USA,28,Male,Clothing,166.46,No,No,No,0.0,No
1118,2026-01-04 05:46:57.817895,Email,Mobile,Canada,32,Female,Sports,46.59,No,No,No,0.0,No
1119,2025-12-22 05:46:57.817895,Google,Mobile,Canada,51,Female,Home,84.61,No,No,No,0.0,No
1120,2025-09-30 05:46:57.817895,Referral,Mobile,UK,30,Female,Home,31.98,Yes,Yes,Yes,31.98,No
1121,2025-11-04 05:46:57.817895,Referral,Tablet,UK,24,Male,Sports,153.28,No,No,No,0.0,No
1122,2025-12-29 05:46:57.817895,Google,Mobile,Australia,57,Female,Beauty,434.66,No,No,No,0.0,No
1123,2025-12-08 05:46:57.817895,Email,Mobile,Australia,23,Male,Home,176.33,No,No,No,0.0,No
1124,2025-11-24 05:46:57.817895,Google,Desktop,UK,56,Female,Beauty,70.61,No,No,No,0.0,No
1125,2025-09-24 05:46:57.817895,Referral,Mobile,Pakistan,47,Male,Sports,326.39,No,No,No,0.0,No
1126,2025-12-24 05:46:57.817895,Referral,Mobile,Pakistan,39,Male,Sports,498.33,Yes,Yes,Yes,498.33,No
1127,2026-01-08 05:46:57.817895,Direct,Mobile,USA,42,Male,Home,123.84,Yes,No,No,0.0,Yes
1128,2025-10-14 05:46:57.817895,Direct,Mobile,UK,45,Female,Beauty,146.99,No,No,No,0.0,No
1129,2025-09-22 05:46:57.817895,Facebook,Tablet,Germany,37,Female,Sports,486.21,Yes,Yes,No,0.0,Yes
1130,2025-10-03 05:46:57.817895,Referral,Desktop,Australia,56,Female,Home,97.6,Yes,No,No,0.0,Yes
1131,2025-10-04 05:46:57.817895,Direct,Mobile,UK,20,Male,Sports,260.49,Yes,Yes,Yes,260.49,No
1132,2025-09-04 05:46:57.817895,Google,Tablet,Pakistan,22,Female,Clothing,127.43,No,No,No,0.0,No
1133,2026-01-22 05:46:57.817895,Email,Mobile,UK,18,Female,Clothing,466.85,Yes,Yes,Yes,466.85,No
1134,2025-08-25 05:46:57.817895,Google,Mobile,Pakistan,32,Male,Home,490.95,No,No,No,0.0,No
1135,2025-10-09 05:46:57.817895,Email,Mobile,UK,43,Female,Sports,409.2,Yes,Yes,Yes,409.2,No
1136,2025-12-03 05:46:57.817895,Direct,Mobile,Germany,20,Male,Home,164.24,Yes,No,No,0.0,Yes
1137,2026-01-20 05:46:57.817895,Facebook,Mobile,USA,57,Female,Electronics,207.71,Yes,Yes,Yes,207.71,No
1138,2025-11-22 05:46:57.817895,Google,Tablet,Germany,58,Male,Home,128.73,Yes,Yes,Yes,128.73,No
1139,2025-12-12 05:46:57.817895,Google,Desktop,Pakistan,59,Male,Home,446.47,No,No,No,0.0,No
1140,2026-02-04 05:46:57.817895,Google,Mobile,Australia,51,Female,Clothing,458.13,No,No,No,0.0,No
1141,2025-10-20 05:46:57.817895,Email,Mobile,Australia,22,Male,Clothing,215.25,No,No,No,0.0,No
1142,2025-08-25 05:46:57.817895,Direct,Desktop,Canada,48,Female,Sports,331.7,Yes,Yes,No,0.0,Yes
1143,2025-10-26 05:46:57.817895,Google,Tablet,Germany,30,Female,Home,91.12,Yes,Yes,Yes,91.12,No
1144,2025-10-18 05:46:57.817895,Google,Desktop,UK,18,Female,Home,223.12,Yes,Yes,No,0.0,Yes
1145,2025-12-17 05:46:57.817895,Facebook,Mobile,USA,39,Female,Sports,319.43,Yes,Yes,No,0.0,Yes
1146,2026-02-08 05:46:57.817895,Facebook,Desktop,UK,32,Male,Beauty,198.85,Yes,Yes,Yes,198.85,No
1147,2026-01-14 05:46:57.817895,Direct,Mobile,UK,43,Male,Sports,185.22,No,No,No,0.0,No
1148,2026-01-20 05:46:57.817895,Direct,Mobile,Germany,35,Male,Clothing,10.49,Yes,Yes,Yes,10.49,No
1149,2026-02-15 05:46:57.817895,Referral,Mobile,USA,26,Female,Clothing,404.1,Yes,Yes,Yes,404.1,No
1150,2025-10-16 05:46:57.817895,Facebook,Mobile,Canada,18,Female,Home,445.78,No,No,No,0.0,No
1151,2026-01-08 05:46:57.817895,Referral,Mobile,UK,26,Male,Clothing,485.04,Yes,Yes,No,0.0,Yes
1152,2026-02-20 05:46:57.817895,Email,Mobile,USA,40,Male,Sports,362.44,No,No,No,0.0,No
1153,2025-10-20 05:46:57.817895,Referral,Mobile,Canada,19,Female,Home,278.91,No,No,No,0.0,No
1154,2025-12-19 05:46:57.817895,Google,Desktop,UK,31,Female,Sports,141.95,Yes,Yes,Yes,141.95,No
1155,2026-01-25 05:46:57.817895,Referral,Mobile,USA,55,Female,Sports,499.66,Yes,Yes,Yes,499.66,No
1156,2026-02-09 05:46:57.817895,Direct,Mobile,Germany,57,Male,Home,298.98,No,No,No,0.0,No
1157,2025-09-28 05:46:57.817895,Email,Mobile,Australia,35,Female,Beauty,343.77,Yes,Yes,Yes,343.77,No
1158,2025-10-26 05:46:57.817895,Google,Tablet,Australia,33,Male,Clothing,344.38,Yes,Yes,Yes,344.38,No
1159,2025-09-18 05:46:57.817895,Referral,Mobile,UK,46,Female,Electronics,424.17,No,No,No,0.0,No
